budget_normalized,urgency_score,engagement_score,property_match_score,response_time_score,communication_quality_score,location_preference_match,lead_score_target,tier
0.0232,91.009,42.7015,22.0685,5.8703,28.1469,0.8884,38.83,COLD
0.4001,18.101,70.7801,10.5634,62.5369,2.8656,0.5117,27.03,COLD
0.8751,39.2858,66.5342,52.4762,66.1018,4.0463,0.4945,53.03,WARM
0.6102,64.7119,21.7046,90.7247,14.5734,42.9177,0.9427,48.24,COLD
0.4439,41.9659,30.3583,31.1279,55.2525,45.4461,0.9337,41.4,COLD
0.9359,17.4819,52.983,80.016,24.3199,32.0251,0.997,51.16,WARM
0.854,2.9072,79.6657,16.9197,1.6452,66.878,0.1565,54.87,WARM
0.3222,40.6598,46.1813,74.557,86.6911,48.5343,0.0036,52.65,WARM
0.5445,64.9209,22.7742,55.7027,49.1695,7.4113,0.4373,41.72,COLD
0.4898,57.3984,99.3466,17.5017,78.1699,34.8071,0.7333,62.51,WARM
0.6322,15.6241,11.5579,71.8087,72.2893,10.1963,0.0729,38.29,COLD
0.3341,45.0693,95.5889,71.3756,99.3705,6.2916,0.3736,54.8,WARM
0.2442,36.9471,80.9046,51.5435,43.7953,20.8307,0.5815,48.35,COLD
0.9127,27.4202,83.8894,22.5468,42.7551,70.0575,0.2125,47.48,COLD
0.9239,72.9271,79.4918,13.2294,28.1756,69.6002,0.7311,69.02,WARM
0.8433,30.9652,20.8171,95.7255,62.5147,86.1389,0.2295,57.1,WARM
0.9782,54.0142,63.2582,65.5813,48.6113,75.6419,0.8407,66.6,WARM
0.745,92.3224,75.675,80.9241,72.8761,53.5496,0.3483,86.8,HOT
0.7647,53.9276,74.5686,69.6971,35.6512,31.2612,0.5986,59.31,WARM
0.7626,61.7023,27.1565,82.9474,13.0845,0.5811,0.5442,55.42,WARM
0.4806,7.3246,18.1119,16.2491,86.2435,64.7137,0.2964,36.03,COLD
0.4565,17.8134,32.8123,49.695,82.8047,28.9713,0.4391,42.08,COLD
0.2402,10.0951,47.9844,66.7125,35.1,25.01,0.846,32.39,COLD
0.6448,76.4813,57.3781,10.339,69.0352,97.4826,0.5483,59.58,WARM
0.2893,83.5921,83.695,14.9957,49.2403,17.424,0.0556,57.25,WARM
0.2578,18.6455,76.9034,63.3983,76.0972,3.2435,0.713,47.65,COLD
0.586,21.9272,67.6151,86.8706,39.0132,94.939,0.1825,56.48,WARM
0.41,32.3207,26.3489,66.0416,53.5639,30.6007,0.4861,35.08,COLD
0.2189,59.1078,47.888,3.6205,5.7816,39.342,0.4685,29.0,COLD
0.8161,62.1796,33.5436,97.0433,17.491,8.0935,0.4865,61.57,WARM
0.8606,68.6754,23.4928,13.9507,78.1766,40.4065,0.031,59.79,WARM
0.1677,90.5193,1.0245,23.2562,38.1565,97.2221,0.2724,42.3,COLD
0.0075,29.504,33.9462,97.4967,3.5105,69.402,0.0507,26.71,COLD
0.3361,65.8759,25.6116,77.1033,16.7636,47.3825,0.415,48.45,COLD
0.7975,55.9723,57.1902,93.6577,41.1598,30.7472,0.6213,70.33,WARM
0.8392,30.5837,6.2302,80.662,71.7913,36.6044,0.6541,52.15,WARM
0.1383,90.7415,27.052,65.1734,36.3485,61.1228,0.0645,56.44,WARM
0.7743,9.5483,4.4769,28.4553,74.5186,25.445,0.1189,29.82,COLD
0.1157,71.2001,64.1418,32.6881,85.8061,15.1948,0.6615,48.39,COLD
0.3901,72.7874,56.819,94.7271,34.1137,69.6229,0.5312,55.15,WARM
0.9986,91.5327,33.748,86.0626,80.0376,86.947,0.8334,84.92,HOT
0.1926,51.8581,14.7335,35.949,12.6881,90.1539,0.2051,36.87,COLD
0.154,32.1622,95.792,37.3267,41.5284,84.1419,0.1203,56.61,WARM
0.4228,82.7741,58.4392,29.7694,9.7562,53.06,0.362,52.06,WARM
0.6197,77.081,67.9113,32.613,5.2528,78.8831,0.6371,55.78,WARM
0.9329,50.0316,53.1349,86.0667,6.4527,92.6356,0.486,64.32,WARM
0.9808,76.7857,80.6533,1.0507,10.4752,2.3363,0.0986,56.2,WARM
0.0696,26.7876,89.638,43.6053,83.5726,41.2098,0.0713,41.49,COLD
0.138,58.9506,38.2711,94.284,54.3677,20.4125,0.6777,51.25,WARM
0.7907,86.5183,69.0025,54.2636,94.7388,99.6769,0.297,84.83,HOT
0.2706,31.7985,22.9887,45.0446,53.8,92.9566,0.6695,31.67,COLD
0.8848,48.355,65.1855,31.237,62.8711,80.2186,0.2949,64.02,WARM
0.6635,95.1045,39.9156,7.3913,18.4484,29.588,0.3148,49.82,COLD
0.1118,79.8212,0.6782,22.4486,54.0581,95.2102,0.2098,33.28,COLD
0.8325,88.7039,95.5528,9.0458,38.5303,2.925,0.9837,65.36,WARM
0.1764,38.5247,86.8442,12.6699,93.1435,18.804,0.0161,49.88,COLD
0.4235,99.6505,29.0837,16.3517,93.3921,61.6874,0.1273,58.75,WARM
0.5522,15.2566,99.7757,30.2029,19.8499,79.3007,0.8363,57.99,WARM
0.5008,51.8771,31.7128,1.1017,62.0131,88.3631,0.1382,40.85,COLD
0.6862,47.9273,45.8844,95.0144,63.8176,30.0509,0.2807,59.74,WARM
0.6527,79.8432,85.1259,12.3819,56.2535,39.0805,0.2628,56.87,WARM
0.992,90.8618,30.4596,38.3149,12.433,45.4827,0.697,61.8,WARM
0.9994,73.1139,45.054,87.9528,65.4015,2.6974,0.4112,70.27,WARM
0.5165,62.6816,66.5587,10.6568,79.9085,86.3969,0.8406,61.79,WARM
0.0952,42.7429,13.0468,48.3604,34.5226,33.7948,0.7474,34.19,COLD
0.7278,51.0326,42.235,84.4784,51.4552,19.9278,0.5311,60.1,WARM
0.9767,50.93,30.941,55.6963,11.6328,40.9197,0.2491,50.1,WARM
0.3183,2.0368,67.6774,21.0344,93.0689,71.0563,0.7924,34.71,COLD
0.4612,50.3046,13.5969,73.551,10.9538,87.0916,0.866,47.75,COLD
0.4248,85.5971,23.2731,68.1341,20.8377,21.5376,0.8363,54.35,WARM
0.0514,70.9274,71.1376,36.2186,29.8478,17.2613,0.0517,39.72,COLD
0.6723,79.5709,15.6224,4.6295,82.579,94.3783,0.698,46.6,COLD
0.3533,39.0485,42.2019,0.7865,70.0656,55.0893,0.7039,48.14,COLD
0.7875,52.8973,71.2881,82.5393,0.7014,36.5772,0.9431,63.08,WARM
0.8321,3.3484,76.5468,32.1557,18.3562,19.9319,0.2635,46.29,COLD
0.8212,38.2998,9.4881,13.777,75.0151,99.5248,0.7863,43.77,COLD
0.4167,47.4416,85.1996,51.8551,40.3834,71.9184,0.6891,56.03,WARM
0.3215,25.5209,72.3972,92.0833,2.6214,21.7885,0.8787,47.31,COLD
0.7488,3.1241,33.9295,0.8481,96.3917,9.1259,0.6933,39.33,COLD
0.8014,69.0408,76.3803,5.6144,15.1233,19.9282,0.8525,50.07,WARM
0.4913,43.5088,72.8299,41.7045,51.0467,24.7743,0.3596,49.1,COLD
0.893,41.5678,60.0891,67.5966,24.8316,11.1086,0.1576,53.31,WARM
0.1439,24.9987,55.8481,47.61,73.7469,22.9651,0.3634,44.9,COLD
0.8791,53.783,73.4703,89.7548,77.6726,11.678,0.8151,74.3,WARM
0.0961,43.8027,99.926,4.4085,39.722,37.7732,0.1316,36.94,COLD
0.1535,47.3984,57.8552,34.0141,65.845,48.6195,0.6379,35.6,COLD
0.5338,58.0871,80.8718,35.1348,90.9074,45.5285,0.9876,61.44,WARM
0.0675,0.6325,74.4274,34.0127,81.4809,82.921,0.895,35.78,COLD
0.0528,90.7696,85.5808,48.7686,41.4898,25.3995,0.6712,48.5,COLD
0.0005,7.1087,95.4525,79.0577,44.1476,88.7094,0.7926,39.99,COLD
0.4363,45.0925,19.3083,31.7883,88.6878,90.8123,0.1165,41.45,COLD
0.7746,20.7373,16.546,74.4483,3.4373,95.98,0.4988,48.74,COLD
0.0348,52.3782,58.6352,14.6465,2.2812,18.0983,0.5319,25.97,COLD
0.6523,28.023,44.9295,56.0725,20.5795,24.5751,0.7827,56.31,WARM
0.8231,86.0006,57.0723,37.5088,82.7622,62.3832,0.2826,72.3,WARM
0.168,39.636,79.8043,53.9211,15.3213,14.0892,0.1065,33.36,COLD
0.1469,63.8756,93.1714,10.775,28.5279,8.5621,0.6981,32.73,COLD
0.8608,24.888,41.7416,95.3463,62.9069,7.3697,0.4926,58.17,WARM
0.8231,1.9406,71.7933,90.6214,18.4243,60.615,0.8423,54.84,WARM
0.5389,40.4155,19.6799,82.6396,30.3116,80.4678,0.4815,55.62,WARM
0.8192,53.6486,53.4552,89.2783,46.6913,25.8886,0.8463,63.96,WARM
0.0928,45.9547,2.1805,14.6688,22.8109,93.3534,0.5078,15.85,COLD
0.3945,96.2014,50.3751,50.3722,99.2414,79.1936,0.7827,59.48,WARM
0.7378,70.6839,54.5336,31.7909,16.3446,7.746,0.7207,47.29,COLD
0.2575,99.567,73.5445,88.7386,84.9937,40.7303,0.2661,69.15,WARM
0.7523,29.506,64.9485,18.9438,47.01,6.8015,0.3094,40.66,COLD
0.5042,78.9053,35.8397,21.9945,12.9124,91.5194,0.8992,50.06,WARM
0.7503,55.5558,0.5731,68.6714,11.8486,74.2802,0.231,42.22,COLD
0.4647,61.176,11.5486,8.89,50.0296,68.6545,0.6975,39.39,COLD
0.3679,98.5853,97.3061,73.2367,35.352,68.2702,0.1451,71.57,WARM
0.2192,65.3987,92.2333,26.8127,23.4602,28.5183,0.7552,53.53,WARM
0.2084,89.8817,32.5093,66.0935,95.8939,93.3539,0.2233,59.75,WARM
0.7515,72.575,25.8853,87.3038,46.338,92.2777,0.5941,61.35,WARM
0.1189,12.7386,43.6416,60.9611,92.8811,73.9489,0.5642,47.54,COLD
0.086,69.9424,68.994,21.2684,16.4,46.893,0.2035,38.54,COLD
0.1763,48.4316,35.6828,4.9166,18.3466,4.7116,0.4914,28.14,COLD
0.1753,91.8798,6.7294,4.4614,59.6028,2.8311,0.8792,27.95,COLD
0.8231,80.6834,40.2795,8.8812,26.9876,13.8134,0.6805,50.64,WARM
0.3985,10.4135,26.0589,57.9818,18.4938,59.5765,0.9927,29.76,COLD
0.9904,13.3916,32.493,34.8218,9.4685,79.8099,0.7846,49.7,COLD
0.1372,6.9611,16.2957,24.3107,7.6271,94.8466,0.6435,25.99,COLD
0.6535,49.3245,65.884,21.9307,75.3168,17.5362,0.5632,49.48,COLD
0.4487,8.0772,52.6631,94.8582,28.2163,27.5528,0.9374,40.42,COLD
0.3929,72.3678,27.0863,11.8817,97.8419,5.41,0.527,43.61,COLD
0.8751,55.2359,55.3862,30.4814,18.3121,98.9047,0.4027,56.17,WARM
0.9756,83.5885,49.2708,47.1477,35.4447,78.0915,0.8345,61.8,WARM
0.8729,27.9796,79.5975,0.045,37.4909,48.0714,0.9402,53.67,WARM
0.1923,51.9141,95.5984,92.0953,50.0153,57.5565,0.4789,58.34,WARM
0.2208,11.748,13.0671,9.9099,87.0636,56.2174,0.1372,25.65,COLD
0.6561,88.461,88.3913,68.2471,83.477,25.4361,0.6084,75.51,HOT
0.2891,17.5005,70.4797,62.8865,0.9956,18.5391,0.7409,39.51,COLD
0.7347,10.2362,69.2554,80.9064,40.9255,29.6976,0.3736,52.66,WARM
0.5664,20.5051,37.4301,65.1388,82.7937,24.7154,0.7479,40.66,COLD
0.5509,80.6231,34.3908,76.9387,0.0198,55.7528,0.5311,50.7,WARM
0.8285,10.5815,0.5639,42.1249,53.364,30.8203,0.3014,40.6,COLD
0.7105,61.4427,98.2205,48.8704,25.9476,72.8945,0.6295,67.59,WARM
0.0266,74.6181,60.6506,70.1662,41.2769,56.794,0.3889,45.3,COLD
0.0495,75.1081,40.2329,56.8427,42.0305,53.2264,0.7868,38.43,COLD
0.6016,19.0061,54.3769,51.1539,39.1754,95.1294,0.0031,53.91,WARM
0.4862,6.1624,4.0527,20.5558,89.195,32.241,0.8182,28.32,COLD
0.2602,44.8806,17.3651,25.8108,53.6464,63.527,0.3066,38.31,COLD
0.4187,20.2485,62.336,35.8497,90.3747,0.0051,0.9596,45.8,COLD
0.7579,69.9271,51.4262,0.9284,72.6742,73.6924,0.7592,56.43,WARM
0.8266,35.6693,78.7075,41.7363,35.112,50.2544,0.241,63.09,WARM
0.5612,44.9354,65.8743,0.2768,49.3564,20.8385,0.9788,43.95,COLD
0.3854,11.3485,60.1436,56.5015,38.9859,0.1511,0.4996,37.66,COLD
0.2707,56.755,81.5266,70.4029,82.8574,70.6944,0.5229,49.4,COLD
0.5219,18.5524,6.8263,56.2149,18.7598,66.2701,0.9095,30.2,COLD
0.3147,67.8986,69.0887,69.352,93.6412,66.5407,0.9184,57.1,WARM
0.5641,7.1169,71.5591,0.0013,58.0424,43.7455,0.6969,38.42,COLD
0.6767,97.5895,27.5164,5.9442,61.1758,63.9297,0.9784,55.91,WARM
0.0661,68.4527,19.565,69.8462,51.6801,57.1335,0.3289,41.39,COLD
0.0011,18.173,21.3852,80.29,55.4496,23.8895,0.2323,29.34,COLD
0.2123,1.4095,19.8141,71.7702,66.7675,51.8768,0.0293,28.76,COLD
0.8945,33.4463,52.3782,66.3012,65.5035,51.4593,0.3463,64.63,WARM
0.6463,15.2813,13.5626,70.7383,21.4147,82.3623,0.6026,51.96,WARM
0.172,21.8411,65.9286,73.959,58.244,43.3489,0.3054,41.34,COLD
0.8903,87.275,10.5078,72.4377,35.4626,43.6085,0.5796,57.27,WARM
0.47,60.3205,2.689,73.8008,63.703,98.4404,0.0484,48.21,COLD
0.4761,17.6458,31.929,7.402,54.7835,89.4464,0.3541,37.78,COLD
0.9355,55.6659,19.186,6.3272,17.968,24.2286,0.748,40.9,COLD
0.0595,25.5781,98.8662,36.112,73.4734,91.0293,0.1043,39.59,COLD
0.2152,97.6201,30.2996,52.7597,45.7013,13.7967,0.7148,37.54,COLD
0.5858,3.2757,22.2064,76.2619,55.1442,85.3391,0.7633,50.33,WARM
0.1955,73.2318,19.677,33.4708,67.2643,18.3323,0.5688,43.46,COLD
0.6795,77.2997,37.3853,27.5117,65.2872,42.5603,0.8861,62.84,WARM
0.2141,6.7163,60.5849,78.1448,74.8929,98.3922,0.9546,48.99,COLD
0.0992,17.1869,78.1945,24.9337,20.6752,9.7049,0.0347,23.38,COLD
0.207,38.4307,36.4576,82.0841,11.0391,83.9788,0.6791,39.78,COLD
0.4227,86.8155,62.5971,17.7134,66.918,49.4734,0.2372,47.29,COLD
0.1761,53.7,48.206,35.9474,23.5985,11.0991,0.4082,26.0,COLD
0.1347,65.5307,84.6495,40.1076,11.4605,95.2491,0.6232,51.37,WARM
0.8603,78.3013,56.9042,29.951,13.1237,54.9231,0.7123,62.54,WARM
0.3204,82.8123,28.9892,0.3357,31.28,88.0641,0.8402,52.15,WARM
0.3608,47.6285,70.3587,23.5509,99.1787,86.9107,0.7054,54.34,WARM
0.0553,50.8793,82.0064,33.7654,15.726,1.4635,0.7774,27.95,COLD
0.3574,71.8006,46.5441,31.3625,29.8537,26.4841,0.5991,42.33,COLD
0.2648,26.3342,98.7197,78.5555,92.0734,33.6922,0.1171,54.58,WARM
0.6105,85.449,87.9097,4.7368,96.3308,53.4864,0.0214,63.17,WARM
0.2054,2.0787,19.6955,38.8949,22.8843,7.1866,0.5298,20.05,COLD
0.8884,19.5772,78.6756,3.7515,88.0453,38.8967,0.7155,49.04,COLD
0.9297,80.02,60.0951,93.0648,13.8918,81.4638,0.1089,75.41,HOT
0.0998,34.0258,53.4811,79.0209,76.1536,17.3191,0.4293,44.46,COLD
0.1074,14.9833,51.3939,98.2162,1.3008,70.1276,0.2562,44.93,COLD
0.1153,18.6755,85.3411,91.0161,40.662,46.0329,0.5671,47.56,COLD
0.6196,53.0756,61.0873,31.5813,24.7335,7.0705,0.3905,51.46,WARM
0.122,84.6182,53.7706,69.1583,70.4008,17.7374,0.2015,47.7,COLD
0.8524,7.0651,4.886,30.6554,1.6056,14.1031,0.0044,28.35,COLD
0.7543,3.0481,44.8303,88.8211,46.4902,61.9718,0.3215,59.34,WARM
0.8198,46.5168,90.8042,41.0753,69.6729,8.7324,0.5162,55.1,WARM
0.5261,95.6187,71.1737,37.5888,4.6705,82.3047,0.9292,58.83,WARM
0.9967,27.901,5.0954,91.4069,89.74,80.6659,0.2275,67.91,WARM
0.0442,95.9171,88.3992,83.674,36.1197,8.0062,0.5123,53.88,WARM
0.4013,88.7681,82.6667,96.6414,16.5266,88.8197,0.5665,67.92,WARM
0.3239,28.3135,54.6684,6.6488,22.5464,95.9161,0.6492,36.21,COLD
0.9486,81.6948,2.2405,24.3339,33.8906,4.3468,0.3286,48.56,COLD
0.5769,68.5867,56.243,30.0858,19.8375,95.033,0.0995,60.82,WARM
0.8062,51.1822,5.4589,42.4352,51.0579,27.9462,0.9214,50.37,WARM
0.1703,42.2916,32.0379,47.313,63.2932,66.4762,0.9528,39.26,COLD
0.9786,81.5503,62.891,29.1472,43.343,17.4816,0.4382,69.27,WARM
0.4986,79.3079,91.2913,79.045,42.7032,81.7456,0.5806,72.6,WARM
0.4937,75.6936,35.7796,22.3244,78.17,84.1913,0.029,58.52,WARM
0.9709,99.8256,86.0024,69.6517,30.1017,97.8341,0.0472,79.54,HOT
0.3807,47.8512,91.8361,85.1768,62.2769,99.2533,0.0767,75.08,HOT
0.3975,80.6923,2.1044,60.3698,89.2922,7.5858,0.7387,46.34,COLD
0.5848,86.2478,23.9428,35.4159,22.1514,65.7964,0.2272,37.02,COLD
0.1281,21.1603,70.9862,18.7891,61.9901,27.3046,0.1844,41.68,COLD
0.3211,4.2066,75.6843,13.4346,94.7972,12.5578,0.0083,36.78,COLD
0.1932,40.4748,39.2417,74.4175,52.9795,14.8795,0.0229,36.74,COLD
0.1033,85.6737,65.6755,46.9132,97.6898,93.6437,0.4054,55.99,WARM
0.8661,28.9103,61.2159,4.632,31.0046,68.3649,0.5417,52.51,WARM
0.5893,70.001,73.9775,98.384,56.4294,5.0461,0.5791,59.99,WARM
0.3587,0.7348,71.8658,67.1303,31.1036,98.423,0.4579,43.62,COLD
0.4087,35.5364,8.5871,84.4183,0.3719,80.7812,0.4596,37.06,COLD
0.4315,61.5517,15.825,43.8189,99.7308,30.9179,0.7531,44.44,COLD
0.6331,12.9757,13.2727,95.5439,24.006,47.0867,0.2896,39.94,COLD
0.9268,89.6607,93.248,19.9525,97.3102,72.6576,0.2377,84.0,HOT
0.9328,15.6274,91.3543,18.5136,65.3033,67.6032,0.8543,62.14,WARM
0.3915,90.9794,79.7412,89.0335,90.3934,46.3081,0.6893,72.92,WARM
0.3293,21.6389,11.6719,89.1717,96.7203,51.239,0.4769,46.12,COLD
0.451,99.4279,57.4271,49.9019,56.7829,4.3208,0.2754,55.78,WARM
0.5679,60.4749,18.7231,12.5786,99.9691,50.0633,0.1366,41.83,COLD
0.4618,8.4345,36.8384,30.5216,76.733,34.0247,0.0374,45.28,COLD
0.6588,6.5277,26.7091,75.4152,52.3815,28.5051,0.8524,47.15,COLD
0.5544,7.4922,82.8931,84.5992,65.4943,26.9622,0.5934,61.94,WARM
0.3207,58.9893,14.4451,34.7655,19.4271,64.8947,0.0458,41.52,COLD
0.3457,80.9579,64.6179,6.1234,1.1033,42.9258,0.1586,40.78,COLD
0.3786,40.2963,98.3895,66.5727,25.6789,42.5802,0.2796,42.27,COLD
0.0946,44.4836,68.7055,73.9497,43.4971,15.9187,0.2631,35.89,COLD
0.1661,58.9288,7.9233,42.4015,22.8053,96.1864,0.5484,38.96,COLD
0.7231,53.3041,90.785,58.3098,51.4036,22.3926,0.3994,62.51,WARM
0.3891,68.8062,64.308,98.7371,65.7944,40.6109,0.8822,59.7,WARM
0.2145,47.1786,45.6311,24.4999,65.5794,19.0205,0.7194,23.58,COLD
0.5627,71.3861,65.9692,57.2978,89.3764,70.3143,0.9107,66.04,WARM
0.7555,99.7311,87.9044,61.096,96.6319,43.6129,0.8628,74.2,WARM
0.2574,35.0298,47.7127,54.9107,89.0695,41.365,0.9214,40.64,COLD
0.8268,1.2215,53.1321,86.913,62.0175,87.5095,0.98,63.78,WARM
0.9275,12.5625,45.2447,60.5008,20.5764,75.948,0.3117,48.33,COLD
0.5974,55.3514,7.2591,50.789,94.3451,51.9875,0.2097,45.04,COLD
0.6689,34.4258,78.707,12.3015,17.486,46.859,0.1652,48.56,COLD
0.0526,93.9983,12.6412,70.3209,15.1427,95.9901,0.6281,48.67,COLD
0.9455,62.7446,39.457,13.2107,31.7569,95.6462,0.681,56.79,WARM
0.3925,52.0355,38.6823,2.657,57.3606,70.4771,0.0878,48.47,COLD
0.9239,79.804,28.0041,48.8531,68.1473,76.0148,0.8211,60.01,WARM
0.579,25.859,40.2507,57.2445,1.3293,89.9093,0.7831,38.14,COLD
0.0046,81.9739,61.8009,99.9054,77.8022,96.4309,0.6285,53.58,WARM
0.0385,0.3061,31.1387,71.2327,17.502,8.2275,0.4356,12.25,COLD
0.6804,61.9677,17.2512,84.859,29.6485,99.7339,0.1537,60.2,WARM
0.5627,93.4757,86.9368,34.6388,32.2087,70.3022,0.5056,60.71,WARM
0.0265,78.786,97.0833,50.8915,33.2446,59.2745,0.1592,45.67,COLD
0.7435,85.3634,45.8584,97.4269,76.0368,41.3167,0.605,73.08,WARM
0.8521,39.6955,32.702,41.7389,4.0944,33.639,0.31,49.94,COLD
0.4964,82.4239,4.7482,80.729,19.6518,80.421,0.2473,57.22,WARM
0.4658,55.0832,3.6852,52.5989,2.2319,65.4435,0.4411,42.43,COLD
0.0055,61.854,39.2882,22.3962,77.8299,20.0705,0.5807,28.92,COLD
0.7866,5.8915,93.0242,58.0419,98.3722,60.9911,0.3675,65.47,WARM
0.3307,20.1552,73.0709,21.8062,65.9547,14.1166,0.9636,40.68,COLD
0.8788,55.0964,34.9269,0.3027,59.0139,49.6875,0.0059,48.51,COLD
0.3731,5.8801,96.8046,23.5896,90.8066,58.3458,0.9129,49.14,COLD
0.5651,74.1447,42.8758,19.3144,25.4954,63.5684,0.0007,43.08,COLD
0.2703,84.0057,27.6793,37.0921,6.6462,14.5262,0.2167,33.64,COLD
0.1606,92.0362,42.6353,88.8597,50.997,9.5599,0.9964,52.19,WARM
0.7749,10.1768,21.1543,38.7853,26.0349,25.8708,0.7281,44.19,COLD
0.4966,93.972,88.5639,84.5188,45.1082,60.703,0.6445,77.94,HOT
0.5365,6.762,36.1173,55.5613,45.63,93.1683,0.7261,47.51,COLD
0.9654,47.4056,65.7969,0.7615,31.8832,77.9124,0.4083,58.27,WARM
0.9636,84.0251,38.9047,18.8737,48.6325,74.5711,0.7842,63.45,WARM
0.8556,7.0311,90.1731,93.1278,38.0152,33.0232,0.1549,54.67,WARM
0.1876,1.8231,64.2381,60.4173,11.3059,11.1707,0.7939,25.04,COLD
0.5943,2.4948,48.8252,92.9547,86.6726,89.1939,0.9395,52.64,WARM
0.8781,51.127,13.2143,31.012,70.1274,50.0854,0.8577,54.37,WARM
0.3745,81.1597,90.1917,71.6562,4.1309,10.0511,0.7397,60.52,WARM
0.1011,12.7427,54.6817,77.2025,11.5786,53.4969,0.6514,37.78,COLD
0.811,12.461,28.5053,97.57,9.6514,67.541,0.5211,56.74,WARM
0.4818,56.8547,87.7927,1.8176,6.1744,31.99,0.3952,45.42,COLD
0.5644,23.4296,5.444,95.2237,5.9057,0.9249,0.8657,29.94,COLD
0.9821,73.0214,31.4077,39.159,15.7112,62.1607,0.6475,58.85,WARM
0.6072,94.9635,53.6828,83.7992,84.7869,4.0096,0.4349,62.73,WARM
0.425,76.6033,33.9814,54.4713,82.8233,43.2793,0.7848,56.81,WARM
0.37,87.7175,47.6734,56.465,78.3146,82.4775,0.0541,59.08,WARM
0.4176,51.9586,26.4316,35.9378,61.4707,99.8848,0.8131,47.15,COLD
0.1184,83.2319,13.0083,82.8473,72.3494,37.0303,0.8107,49.04,COLD
0.7948,18.2903,3.6854,26.4014,73.8481,2.0127,0.2285,32.1,COLD
0.8377,6.8348,15.7647,49.2241,88.9313,49.2903,0.0377,51.49,WARM
0.2844,65.5953,95.2947,56.0174,73.2343,27.6275,0.7137,51.04,WARM
0.3038,5.1953,57.5403,74.2521,73.6459,89.2775,0.1999,49.1,COLD
0.8743,89.2481,48.896,47.1635,80.4081,71.1503,0.996,71.26,WARM
0.024,69.1554,38.4324,68.0283,55.6355,40.4323,0.0092,46.06,COLD
0.5205,95.2201,70.842,48.5294,21.3029,76.2028,0.2298,56.38,WARM
0.4637,31.3887,14.1259,65.9321,8.4542,34.1206,0.0421,27.19,COLD
0.6901,48.6158,27.613,67.4143,41.9044,52.1764,0.7827,55.77,WARM
0.1634,74.169,65.5902,70.9442,9.1686,92.2785,0.5787,50.87,WARM
0.6683,24.2779,47.9064,82.33,16.9304,20.0157,0.8484,46.74,COLD
0.3767,54.1849,77.0093,54.0723,2.384,31.3058,0.9626,43.84,COLD
0.6187,65.9467,89.711,19.3278,30.0206,88.5593,0.6101,65.92,WARM
0.0401,97.8809,82.3373,67.9641,96.9998,46.1878,0.2318,63.06,WARM
0.4617,74.4703,18.4208,7.7118,37.8931,31.7889,0.0926,39.45,COLD
0.5223,11.8131,9.147,21.8955,24.0893,3.7299,0.8663,17.47,COLD
0.2143,47.5333,16.9441,79.2158,40.3449,41.8953,0.2451,40.87,COLD
0.1396,58.8771,78.3531,43.507,30.1339,50.0601,0.8935,40.52,COLD
0.1885,14.6623,91.3831,49.8044,67.3877,40.6333,0.8783,40.9,COLD
0.3441,43.1966,92.5449,98.7397,63.4467,27.7459,0.6278,52.86,WARM
0.0968,28.4006,29.8216,23.5172,2.7343,36.913,0.604,20.77,COLD
0.9473,11.8828,84.0341,1.9553,51.1323,64.2445,0.9508,60.02,WARM
0.405,51.2042,53.6236,11.1373,3.62,89.128,0.756,43.17,COLD
0.809,16.5633,82.2792,24.4502,67.7363,64.9676,0.6833,54.72,WARM
0.9744,59.0537,54.8365,72.592,93.5808,64.6162,0.4357,74.39,WARM
0.0807,16.9697,14.5893,77.5822,90.7488,81.6875,0.484,37.73,COLD
0.6517,72.3595,7.922,56.5489,20.5712,16.5143,0.3889,44.87,COLD
0.8714,19.5242,95.7219,25.5046,74.2645,30.1098,0.9463,59.98,WARM
0.6342,89.6285,42.5803,52.1742,79.3066,5.0591,0.6381,53.36,WARM
0.429,2.6209,35.0521,1.4958,86.4368,34.9638,0.7804,31.16,COLD
0.4311,52.1997,35.6303,68.1801,25.9599,99.8824,0.0372,42.38,COLD
0.0359,32.0105,37.8934,61.4298,45.0835,32.9312,0.8524,34.77,COLD
0.5346,22.5077,94.4997,2.1797,22.1504,85.9773,0.4176,42.39,COLD
0.9935,47.1603,6.2705,81.7012,2.4309,8.5778,0.7372,54.77,WARM
0.9587,84.202,11.9061,76.3427,65.9013,45.9712,0.04,53.6,WARM
0.0404,91.5277,78.9652,30.8224,43.1464,35.1463,0.8939,55.93,WARM
0.7058,30.3249,54.9409,63.5377,24.8117,20.1583,0.6598,40.53,COLD
0.3018,15.4244,12.8537,60.1493,84.7104,37.2506,0.4575,28.42,COLD
0.903,72.014,3.446,14.318,49.5681,65.1278,0.3036,52.78,WARM
0.0451,58.1999,22.4234,19.3259,99.4658,49.0308,0.311,38.09,COLD
0.9359,20.1016,26.0811,68.3206,79.3358,84.4334,0.3034,57.84,WARM
0.8375,76.0296,1.4213,93.3552,86.9211,90.4947,0.131,72.63,WARM
0.1175,51.893,21.6091,57.6284,77.3332,48.1893,0.4638,34.85,COLD
0.0598,65.3395,73.8319,56.7813,10.5925,98.1726,0.4535,46.73,COLD
0.8347,35.9339,85.5434,64.6682,6.5029,7.2021,0.4119,54.72,WARM
0.1558,43.9098,89.8236,44.0578,91.5079,27.6339,0.7031,46.47,COLD
0.5349,18.0342,38.9914,5.4172,13.8197,41.6711,0.4198,21.47,COLD
